,id,title,adult,overview,original_language,popularity,release_date,vote_average,vote_count
9615,918,Blind Date,False,"When bachelor Walter Davis is set up with his sister-in-law's pretty cousin, Nadia Gates, a seemingly average blind date turns into a chaotic night on the town. Walter's brother, Ted, tells him not to let Nadia drink alcohol, but he dismisses the warning and her behaviour gets increasingly wild. Walter and Nadia's numerous incidents are made even worse as her former lover David relentlessly follows them around town.",en,10.193,1987-03-27,6.0,366
9616,535265,Killers Anonymous,False,A failed attempt to murder a Senator is connected to a group meeting secretly to discuss their darkest urges—to take lives.,en,11.208,2019-06-27,4.8,152
9617,36086,Boa vs. Python,False,"After an overly ambitious businessman transports an 80-foot python to the United States, the beast escapes and starts to leave behind a trail of human victims. An FBI agent and a snake specialist come up with a plot to combat the creature by pitting it against a bioengineered, 70-foot boa constrictor. It's two great snakes that snake great together!",en,9.663,2004-01-01,5.0,99
9618,16455,The Magic Roundabout,False,"A shaggy, candy-loving puppy named Dougal along with a group of friends embarks on a dangerous journey in an effort to imprison their oppressor -- the evil ice sorcerer ZeeBad (Zebedee's evil twin). As the world is placed in mortal danger Zeebad who wants to turn the world to ice. Doogal and his friends must recover 3 diamonds that are needed to stop him.",en,11.694,2005-02-02,5.4,134
9619,653601,Horse Girl,False,"A socially awkward woman with a fondness for arts and crafts, horses, and supernatural crime shows finds her increasingly lucid dreams trickling into her waking life.",en,12.713,2020-01-27,5.6,429
9620,472338,Victor Crowley,False,"Ten years ago, over forty people were brutally torn to pieces in Louisiana’s Honey Island Swamp. Over the past decade, lone survivor Andrew’s claims that local legend Victor Crowley was responsible for the horrific massacre have been met with great controversy. But when a twist of fate puts him back at the scene of the tragedy, Crowley is mistakenly resurrected and Andrew must face the bloodthirsty ghost from his past.",en,10.452,2017-09-12,5.6,190
9621,39468,Godzilla vs. Megaguirus,False,"In an alternate timeline the original Godzilla is never defeated and repeatedly reemerges to feed on Japan's energy sources. A new inter-dimensional weapon called the Dimension Tide is created with the intent of eliminating Godzilla. However, the new weapon might also serve as a gateway to something far more sinister.",ja,8.943,2000-11-03,6.7,128
9622,13411,Malibu's Most Wanted,False,"A senator arranges for his son, a rich white kid who fancies himself black, to be kidnapped by a couple of black actors pretending to be murderers to try and shock him out of his plans to become a rapper.",en,9.793,2003-04-10,5.2,203
9623,10341,Until the End of the World,False,"Set in 1999, Claire's life is forever changed after she survives a car crash with some bank robbers, who enlist her help to take the money to a drop in Paris. On the way she runs into another fugitive from the law Dr. Farber, an American who is being chased by the CIA. They want to confiscate a device his father invented which allows anyone to record their dreams and visions. On the run they travel the globe from Berlin to Lisbon to Moscow to Tokyo, ending up in Australia at his father's research facility, where they hope to play back the recordings Farber captured for his blind mother.",de,13.46,1991-09-12,6.8,144
9624,348060,Antigang,False,"As a rowdy team of detectives clashes with their disciplined new boss, they must catch a vicious band of robbers who are wreaking havoc on their city.",fr,7.698,2015-08-19,5.8,277
9625,19794,Labor Pains,False,"A young woman pretends to be pregnant in order to avoid being fired from her job. When that gets her a bunch of special treatment by everyone involved in her life, she tries to keep up the lie for nine months.",en,8.445,2009-07-19,5.4,361
9626,13967,Miss Potter,False,"The story of Beatrix Potter, the author of the beloved and best-selling children's book, 'The Tale of Peter Rabbit', and her struggle for love, happiness and success.",en,8.694,2006-12-03,6.6,407
9627,217475,The Life After,False,"Two brothers, Samuel and Rodrigo, live with their mother in a suburban town. One day the mother, who has mental health problems, disappears leaving nothing behind but a note. David Pablos is a young Mexican filmmaker, born in 1982. His first short film, El mundo al atardecer, was made in 2007. La canción de los niños muertos (2008) was his second short film; he presented his first feature-length film Una frontera, todas las fronteras (2010) at the Berlinale Talent Campus before coming to Venice with his second film, La vida despues, for the 70th Venice International Film Festival.",es,11.187,2013-09-03,5.6,8
9628,73936,Retreat,False,"Kate and Martin escape from personal tragedy to an Island Retreat. Cut off from the outside world, their attempts to recover are shattered when a man is washed ashore, with news of airborne killer disease that is sweeping through Europe.",en,11.695,2011-10-14,5.5,241
9629,10067,The Shaggy Dog,False,The tale of a workaholic dad-turned-dog who finds that being man's best friend shows him the most important job - being a great dad.,en,11.194,2006-03-09,4.9,471
9630,9013,Midnight Run,False,"An accountant embezzles $15 million of mob money, jumps bail and is chased by bounty hunters, the FBI, and the Mafia.",en,11.141,1988-07-20,7.2,790
9631,18837,Macross Plus: Movie Edition,False,"Three decades after the great war between the humans and the Zentradi, the U.N. government is developing new technologies to use in their transforming fighter aircraft by running tests on the colony planet Eden. Military test pilots and former childhood friends, loose cannon Isamu Alva Dyson and the Zentradi mixed race Guld Goa Bowman, are selected to each pilot a new aircraft (Shinsei Industries' YF-19 &amp; General Galaxy's YF-21) for Project Super Nova, to choose the newest successor to the VF-11 Thunderbolt variable fighter which is currently still in use by the U.N. Spacy military forces. Their own personal grudges end up disrupting the tests, and begin to wreak havoc on the program.",ja,9.731,1995-10-06,7.0,43
9632,11901,High Plains Drifter,False,"A gunfighting stranger comes to the small settlement of Lago. After gunning down three gunmen who tried to kill him, the townsfolk decide to hire the Stranger to hold off three outlaws who are on their way.",en,10.191,1973-04-19,7.4,822
9633,537170,My Little Pony: Equestria Girls: Rollercoaster of Friendship,False,Rarity's friendship with Applejack is tested when Vignette Valencia hires her as her new designer for a theme park parade.,en,9.503,2018-07-06,8.1,60
9634,23685,Monkeybone,False,"After a car crash sends repressed cartoonist Stu Miley (Fraser) into a coma, he and the mischievous Monkeybone, his hilariously horny alter-ego, wake up in a wacked-out waystation for lost souls. When Monkeybone takes over Stu's body and escapes to wreak havoc on the real world, Stu has to find a way to stop him before his sister pulls the plug on reality forever!",en,9.442,2001-02-23,5.2,256
9635,331588,The Great Gilly Hopkins,False,"Wisecracking, gum-chewing 12-year-old Gilly is well known in the foster system. Totally unmanageable, she has stayed with more families than she can remember and has outwitted them all. After all, how can she settle down when her real mother, the beautiful and glamourous Courtney, might be out there waiting for her? When Gilly is sent to live with the Trotters, the weirdest family yet, she isn’t planning to stick around. But cheerful, affectionate Maime Trotter isn’t giving up on Gilly just yet...",en,10.296,2015-10-05,6.6,208
9636,46828,Son of the Pink Panther,False,The eighth and last of the Pink Panther series. The illegitimate son of Inspector Clouseau is on the case of the kidnapped Princess Yasmin.,en,9.19,1993-08-27,4.7,170
9637,3989,Team America: World Police,False,"Team America World Police follows an international police force dedicated to maintaining global stability. Learning that dictator Kim Jong il is out to destroy the world, the team recruits Broadway star Gary Johnston to go undercover. With the help of Team America, Gary manages to uncover the plan to destroy the world. Will Team America be able to save it in time? It stars… Samuel L Jackson, Tim Robbins, Sean Penn, Michael Moore, Helen Hunt, Matt Damon, Susan Sarandon, George Clooney, Danny Glover, Ethan Hawke, Alec Baldwin… or does it?",en,10.441,2004-01-14,6.7,1486
9638,3777,Throne of Blood,False,"Returning to their lord's castle, samurai warriors Washizu and Miki are waylaid by a spirit who predicts their futures. When the first part of the spirit's prophecy comes true, Washizu's scheming wife, Asaji, presses him to speed up the rest of the spirit's prophecy by murdering his lord and usurping his place. Director Akira Kurosawa's resetting of William Shakespeare's ""Macbeth"" in feudal Japan is one of his most acclaimed films.",ja,10.691,1957-01-15,8.0,589
9639,12613,Street Fighter II: The Animated Movie,False,"Bison, the ruthless leader of the international terrorist organization Shadowlaw, has been desperately searching for the greatest fighter on the planet for years. He finds it in Ryu, a young wanderer who never stays in one place long enough for Bison to find him. He does, however, get a fix on Ken Masters, an American martial arts champion who studied with Ryu as a child under the same master. Meanwhile, Major Guile of the United States Army is forced to team up with Chun Li from China in hopes of apprehending Bison and putting a stop his international ring of crime.",ja,9.44,1994-08-06,6.9,145
9640,634544,Uncle Frank,False,"In 1973, when Frank Bledsoe and his 18-year-old niece Beth take a road trip from Manhattan to Creekville, South Carolina for the family patriarch's funeral, they're unexpectedly joined by Frank's lover Walid.",en,8.973,2020-11-25,7.5,305
9641,271674,Suite Française,False,"France, 1940. In the first days of occupation, beautiful Lucile Angellier is trapped in a stifled existence with her controlling mother-in-law as they both await news of her husband: a prisoner of war. Parisian refugees start to pour into their small town, soon followed by a regiment of German soldiers who take up residence in the villagers' own homes. Lucile initially tries to ignore Bruno von Falk, the handsome and refined German officer staying with them. But soon, a powerful love draws them together and leads them into the tragedy of war.",en,8.946,2015-03-12,7.3,984
9642,9044,Tristan & Isolde,False,An affair between the second in line to Britain's throne (Franco) and the princess of the feuding Irish (Myles) spells doom for the young lovers.,en,9.692,2006-04-07,6.7,688
9643,334394,Baskin,False,Feature length version of the 2013 Turkish short film about police making a horrifying discovery in an apartment building.,tr,12.397,2015-12-31,5.8,226
9644,15802,Tokyo Decadence,False,"A submissive hooker goes about her trade, suffering abuse at the hands of Japanese salarymen and Yakuza types. She's unhappy about her work, and is apparently trying to find some sort of appeasement for the fact that her lover has married.",ja,10.92,1992-01-06,5.9,66
9645,437380,The Skin of the Wolf,False,"Martinón is the last inhabitant of Auzal, a village in the mountains where he lives in communion with nature. He only goes down to the valleys twice a year to trade and to buy provisions. But one day he’s convinced to take a wife, a decision intended to soften his calloused soul—but in some ways his real struggle is only just beginning.",es,8.7,2018-03-09,5.2,109
9646,56014,Men Vs Women,False,A confrontation starts between a young man Diego and his beautiful neighbor Chiara.,it,9.392,2010-10-27,5.8,616
9647,25133,Transylvania 6-5000,False,"Two reporters travel to a strange castle in Transylvania to investigate the apparent reappearance of Frankenstein, and encounter the sensitive Wolfman, the horny Vampiress Odette and a whole cast of other weirdos.",en,8.189,1985-11-08,5.5,103
9648,306964,Tales of Halloween,False,"Ten stories from horror's top directors. Ghosts, ghouls, monsters, and the devil delight in terrorizing unsuspecting residents of a suburban neighborhood on Halloween night. This creepy anthology combines classic Halloween tales with the stuff of nightmares.",en,8.945,2015-10-16,5.7,367
9649,462387,One Piece 3D: Gekisou! Trap Coaster,False,"Luffy continues his voyage with the Straw Hat Pirates in hopes of becoming the Pirate King. That is until he crosses paths with one of the Marine’s most intelligent captains, Captain Trap. Determined to capture Luffy, the captain attacks the Thousand Sunny with various traps he created. His intention is to make Luffy his right hand man.",ja,10.552,2011-12-01,7.5,12
9650,10337,Bugsy,False,"New York gangster Ben 'Bugsy' Siegel takes a brief business trip to Los Angeles. A sharp-dressing womanizer with a foul temper, Siegel doesn't hesitate to kill or maim anyone crossing him. In L.A. the life, the movies, and most of all strong-willed Virginia Hill detain him while his family wait back home. Then a trip to a run-down gambling joint at a spot in the desert known as Las Vegas gives him his big idea.",en,10.389,1991-12-10,6.4,290
9651,47854,Legend of the Fist: The Return of Chen Zhen,False,"Seven years after the apparent death of Chen Zhen, who was shot after discovering who was responsible for his teacher's death (Huo Yuanjia) in Japanese-occupied Shanghai. A mysterious stranger arrives from overseas and befriends a local mafia boss. That man is a disguised Chen Zhen, who intends to infiltrate the mob when they form an alliance with the Japanese. Disguising himself as a caped fighter by night, Chen intends to take out everyone involved as well as get his hands on an assassination list prepared by the Japanese.",cn,7.942,2010-09-01,6.6,207
9652,25754,Children of the Corn,False,"Set primarily in 1975 in the fictional town of Gatlin, Nebraska this remake of the 1984 original (based on Stephen King's 1977 short story) centers around traveling couple Burt and Vicky as they fight to survive a cult of murderous children who worship an entity known as He Who Walks Behind The Rows, which had years earlier manipulated the children into killing every adult in town.",en,11.442,2009-09-26,4.5,144
9653,138977,Hello Herman,False,"Set in the not so distant future, in Any Town USA, sixteen year old Herman Howards makes a fateful decision. He enters his suburban school and kills thirty nine students, two teachers, and a police officer. Just before his arrest he emails his idol, famous journalist Lax Morales, sending him clips of the shootings captured with Herman's own digital camera. In the clips Herman tells Lax, ""I want to tell my story on your show"". Lax, haunted by his own past, is now face to face with Herman.",en,9.323,2012-06-05,5.7,46
9654,36568,Paulie,False,"Paulie, an intelligent parrot who actually talks, relates the story of his struggle to a Russian immigrant who works as a janitor at the research institute where he is housed and neglected. Paulie's story begins many years earlier when he is given as a gift to a little girl who stutters. Eventually, he teaches the girl to speak correctly but is taken away by her father because he believes the girl cannot distinguish fantasy from reality because she believes the bird can talk. Paulie goes through a series of adventures with a pawn shop owner, an aging widow, a Mexican-American troubadour and a would be thief before being taken to the institute where he now lives",en,9.64,1998-04-17,6.8,362
9655,467,The Hole,False,Four teenagers at a British private school secretly uncover and explore the depths of a sealed underground hole created decades ago as a possible bomb shelter.,en,10.64,2001-04-20,6.2,666
9656,97365,Rust and Bone,False,"Put in charge of his young son, Ali leaves Belgium for Antibes to live with his sister and her husband as a family. Ali's bond with Stephanie, a killer whale trainer, grows deeper after Stephanie suffers a horrible accident.",fr,9.892,2012-05-17,7.2,1145
9657,556574,Hamilton,False,"Presenting the tale of American founding father Alexander Hamilton, this filmed version of the original Broadway smash hit is the story of America then, told by America now.",en,12.464,2020-07-03,8.3,959
9658,24556,The Land Before Time XI: Invasion of the Tinysauruses,False,"While trying to obtain ""Tree Sweets"", Littlefoot falls into the tree and knocks down all the blossoms attracting the Tinysauruses. They devour the plants and disappear. But Littlefoot isn't blamed for the disappearance. Instead, he accidentally makes the adults believe the tiny dinosaurs were the main cause. Now Littlefoot and his friends must protect the tiny herd and learn the value of honesty.",en,10.94,2005-01-11,6.2,155
9659,543917,Bloodline,False,"Evan values family above all else, and anyone who gets between him, his wife, and newborn son learns that the hard way. But when it comes to violent tendencies, it seems the apple doesn’t fall far from the tree.",en,8.206,2019-09-20,6.1,161
9660,407890,Lean on Pete,False,"Charley Thompson, a teenager living with his single father, gets a summer job working for horse trainer Del Montgomery. Bonding with an aging racehorse named Lean on Pete, Charley is horrified to learn he is bound for slaughter, and so he steals the horse, and the duo embark on an odyssey across the new American frontier.",en,8.199,2018-04-06,6.9,256
9661,559401,Sibyl,False,"Sibyl, a jaded psychotherapist, returns to her first passion: writing. But her newest patient Margot, a troubled up-and-coming actress, proves to be a source of inspiration that is far too tempting. Fascinated almost to the point of obsession, Sibyl becomes more and more involved in Margot’s tumultuous life, reviving volatile memories that bring her face to face with her past.",fr,11.954,2019-05-24,5.7,281
9662,548859,Realms,False,"Supernatural/Horror set against the backdrop of Bangkok, Thailand. After a high-speed police chase leads to an unexpected crash, two Americans bank robbers and their three local hostages take shelter in a mysterious manor in the woods. As the criminals plot their next move and the hostages try to escape, they begin to realize no one is safe from the evil lurking inside the house.",en,8.648,2017-12-21,4.3,65
9663,331836,Babysitting 2,False,"Franck and his girlfriend Sonya, plus some of their friends go on holiday in Brazil. Franck, his friends, two girls and Sonya's grandmother leave to visit a cave, but everything goes wrong and their crazy adventures begin.",fr,7.895,2015-12-02,6.3,1162
9664,1420,Breakfast on Pluto,False,"In the 1970s, a foundling lass, Patrick ""Kitten"" Braden, comes of age by leaving her Irish town for London, in part to look for her mother and in part because her transgender nature is beyond the town's understanding.",en,10.389,2005-09-03,7.2,274
9665,761563,Medusa: Queen of the Serpents,False,"After being bitten by a lethal snake, a young woman experiences changes in her senses and appearance, as she sheds her old self and slowly turns into a deadly weapon.",en,11.747,2021-07-21,6.3,153
9666,574207,The Operative,False,A young Western woman is recruited by the Mossad to go undercover in Tehran where she becomes entangled in a complex triangle with her handler and her subject.,en,7.954,2019-07-24,5.7,139
9667,11076,Fly Away Home,False,"Amy is only 13 years old when her mother is killed. She goes to Canada to live with her father, an eccentric inventor whom she barely knows. Amy is miserable in her new life... until she discovers a nest of goose eggs that were abandoned when a local forest is torn down. The eggs hatch and Amy becomes ""Mama Goose"". When Winter comes, Amy, and her dad must find a way to lead the birds South...",en,9.438,1996-09-13,6.8,368
9668,992,Sherlock Jr.,False,"A film projectionist longs to be a detective, and puts his meagre skills to work when he is framed by a rival for stealing his girlfriend's father's pocketwatch.",en,9.938,1924-04-17,8.2,665
9669,644831,Blithe Spirit,False,A spiritualist medium holds a seance for a writer suffering from writers block but accidentally summons the spirit of his deceased first wife which leads to an increasingly complex love triangle with his current wife of five years.,en,8.97,2020-11-10,5.7,112
9670,206213,Zombie Hunter,False,"Zombie Hunter is set in a post-apocalyptic Zombie wasteland caused by the mysterious street drug ""Natas"". We follow one man who has nothing left other than a beat up Camaro and a trunk full of guns and booze. He runs down Flesh Eaters, hunting for sport and redemption, while also running from his past. After crashing into a small group of survivors, who are running low on resources, he decides to lend a hand. But a surprise attack by the Flesh Eaters forces them on the run and puts the Hunter's skills to the test.",en,8.25,2013-07-25,3.8,77
9671,87567,The Big Wedding,False,"To the amusement of their adult children and friends, long divorced couple Don and Ellie Griffin are once again forced to play the happy couple for the sake of their adopted son's wedding after his ultra conservative biological mother unexpectedly decides to fly halfway across the world to attend. With all of the wedding guests looking on, the Griffins are hilariously forced to confront their past, present and future - and hopefully avoid killing each other in the process.",en,8.94,2013-04-25,5.9,994
9672,77221,Black Gold,False,"On the Arabian Peninsula in the 1930s, two warring leaders come face to face. The victorious Nesib, Emir of Hobeika, lays down his peace terms to rival Amar, Sultan of Salmaah. The two men agree that neither can lay claim to the area of no man’s land between them called The Yellow Belt. In return, Nesib adopts Amar’s two boys Saleeh and Auda as a guarantee against invasion. Twelve years later, Saleeh and Auda have grown into young men. Saleeh, the warrior, itches to escape his gilded cage and return to his father’s land. Auda cares only for books and the pursuit of knowledge. One day, their adopted father Nesib is visited by an American from Texas. He tells the Emir that his land is blessed with oil and promises him riches beyond his wildest imagination. Nesib imagines a realm of infinite possibility, a kingdom with roads, schools and hospitals all paid for by the black gold beneath the barren sand. There is only one problem. The precious oil is located in the Yellow Belt.",en,8.94,2011-12-21,6.5,221
9673,21159,The Last Man on Earth,False,"When a disease turns all of humanity into the living dead, the last man on earth becomes a reluctant vampire hunter.",en,9.887,1964-03-08,6.7,301
9674,13564,Return to House on Haunted Hill,False,"Eight years have passed since Sara Wolfe and Eddie Baker escaped the House on Haunted Hill. Now the kidnapped Ariel, Sara's sister, goes inside the house with a group of treasure hunters to find the statue of Baphomet, worth millions and believed to be the cause of the House's evil.",en,9.438,2007-10-03,5.5,223
9675,573134,The Office Retrospective,False,The cast and crew of the American version of The Office discuss the show and highlights from previous episodes.,en,10.09,2013-05-16,7.6,5
9676,496743,Aniara,False,"A ship carrying settlers to a new home on Mars after Earth is rendered uninhabitable is knocked off-course, causing the passengers to consider their place in the universe.",sv,8.45,2019-02-01,6.1,211
9677,39285,Beauty & the Briefcase,False,A freelance writer looking for romance sells a story to Cosmopolitan magazine about finding love in the workplace and goes undercover at a Finance Company.,en,7.689,2010-07-20,5.9,376
9678,38570,The 41–Year–Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It,False,"Follows Andy, who needs to hook up with a hottie, pronto, because he hasn't had sex in... well, forever - and his luck isn't the only thing that's hard. His equally horny teenage roommates also need it superbad, and with the help of their nerdy pal, McAnalovin' and his fake I.D., they may tap more than just a keg.",en,8.509,2010-06-08,3.8,94
9679,11791,The Hound of the Baskervilles,False,"When a nobleman is threatened by a family curse on his newly inherited estate, detective Sherlock Holmes is hired to investigate.",en,7.687,1959-05-04,6.9,220
9680,848724,King Porno,False,"Documentary about the founder of of Private Magazine, Berth Milton Sr. Here he is depicted as a cool, international playboy, driving around in luxurious cars and piloting his own private plane.",en,12.936,1972-03-08,0.0,0
9681,8881,Che: Part One,False,"The Argentine, begins as Che and a band of Cuban exiles (led by Fidel Castro) reach the Cuban shore from Mexico in 1956. Within two years, they mobilized popular support and an army and toppled the U.S.-friendly regime of dictator Fulgencio Batista.",en,10.438,2008-09-05,6.8,591
9682,9726,A Good Year,False,"Failed London banker Max Skinner inherits his uncle's vineyard in Provence, where he spent many childhood holidays. Upon his arrival, he meets a woman from California who tells Max she is his long-lost cousin and that the property is hers.",en,8.938,2006-09-09,6.7,1219
9683,477428,The Painted Bird,False,A young boy wanders Eastern Europe during World War II.,cs,8.913,2019-09-12,7.2,82
9684,60062,Judy Moody and the Not Bummer Summer,False,Third-grader Judy Moody sets out to have the most thrilling summer of her life.,en,11.848,2011-06-10,6.1,72
9685,3022,Dr. Jekyll and Mr. Hyde,False,"Dr. Jekyll believes good and evil exist in everyone and creates a potion that allows his evil side, Mr. Hyde, to come to the fore. He faces horrible consequences when he lets his dark side run amok.",en,11.186,1941-08-12,6.5,129
9686,2267,The Last Mimzy,False,"Two siblings begin to develop special talents after they find a mysterious box of toys, and soon their parents and even their teacher are drawn into a strange new world – and find a task ahead of them that is far more important than any of them could imagine.",en,10.187,2007-02-09,6.3,384
9687,682153,Doraemon: Nobita's New Dinosaur,False,"Nobita accidentally found a fossil dinosaur egg mixed with rocks in the dinosaur fossil exhibition site that he had visited before. He returned it to its original state with the ""Time blanket"". After hatching, the egg hatches a new species of dinosaur that is not named in the Cosmic Encyclopedia and names them Kyu and Myu Although they want to take care of them secretly, there are dinosaurs in the city still discovered by residents; Nobita and his friends were forced to bring them back to the Cretaceous period 66 million years ago the dinosaurs time. Just the time of Dinosaurs Extinction.",ja,10.333,2020-08-07,7.3,29
9688,18993,Mysterious Island,False,"During the US Civil War, Union POWs escape in a balloon and end up stranded on a South Pacific island, inhabited by giant plants and animals. They must use their ingenuity to survive the dangers, and to devise a way to return home. Sequel to '20,000 Leagues Under the Sea' .",en,9.436,1961-12-19,6.4,119
9689,9900,Grandma's Boy,False,"Even though he's 35, Alex acts more like he's 13, spending his days as the world's oldest video game tester and his evenings developing the next big Xbox game. But when he gets kicked out of his apartment, he's forced to move in with his grandmother.",en,8.687,2006-01-06,6.6,503
9690,713711,The Gateway,False,A social worker assigned to the care of the daughter of a single mother intervenes when the dad returns from prison and lures them into a life of crime.,en,7.036,2021-09-03,5.9,26
9691,59468,The Way,False,"When his son dies while hiking the famed Camino de Santiago pilgrimage route in the Pyrenees, Tom flies to France to claim the remains. Looking for insights into his estranged child’s life, he decides to complete the 500-mile mountain trek to Spain. Tom soon joins up with other travelers and realizes they’re all searching for something.",en,8.188,2010-09-10,7.2,457
9692,14028,Behind Enemy Lines III: Colombia,False,Navy SEALS mount an attack on Colombian special forces to clear their names and rescue a hostage.,en,7.937,2009-01-06,5.7,124
9693,440762,Jay and Silent Bob Reboot,False,Jay and Silent Bob embark on a cross-country mission to stop Hollywood from rebooting a film based on their comic book characters Bluntman and Chronic.,en,12.704,2019-10-15,5.7,366
9694,17814,Assault on Precinct 13,False,The lone inhabitants of an abandoned police station are under attack by the overwhelming numbers of a seemingly unstoppable street gang.,en,9.435,1976-11-05,7.3,783
9695,16146,Phantasm IV: Oblivion,False,"Taking off immediately where the last one ended, in this episode Mike travels across dimensions and time fleeing from the Tall Man, at the same time he tries to find the origins of his enemy, and what really happened the night that his brother died. Meanwhile, Reggie battles the spheres and the undead in a quest to find Mike before the Tall Man can complete his transformation.",en,7.186,1998-07-31,5.3,140
9696,124459,The Incredible Burt Wonderstone,False,"After breaking up with his longtime stage partner, a famous but jaded Vegas magician fights for relevance when a new, ""hip"" street magician appears on the scene.",en,8.689,2013-03-14,5.6,1213
9697,433356,The Ottoman Lieutenant,False,"Lillie, a determined American woman, ventures overseas to join Dr. Jude at a remote medical mission in the Ottoman Empire (now Turkey). However, Lillie soon finds herself at odds with Jude and the mission’s founder, Woodruff, when she falls for the titular military man, Ismail, just as the war is about to erupt.",en,10.193,2017-03-10,6.2,208
9698,330947,Song to Song,False,"In this modern love story set against the Austin, Texas music scene, two entangled couples — struggling songwriters Faye and BV, and music mogul Cook and the waitress whom he ensnares — chase success through a rock ‘n’ roll landscape of seduction and betrayal.",en,13.193,2017-03-17,5.4,733
9699,588787,Ordinary Love,False,An extraordinary look at the lives of a middle-aged couple in the midst of the wife's breast cancer diagnosis.,en,8.624,2019-12-06,6.8,89
9700,36807,The Sixth Man,False,"Antoine and Kenny Tyler are NCAA college basketball players, and Antoine is the star. Suddenly Antoine dies of heart attack and Kenny has to fill his shoes as leader of team. Some time later, Antoine returns as a ghost and helps Kenny in game and in life, but Kenny changes in the process and doesn't quite like it.",en,8.185,1997-03-28,6.1,130
9701,9333,Last Man Standing,False,"John Smith is a mysterious stranger who is drawn into a vicious war between two Prohibition-era gangs. In a dangerous game, he switches allegiances from one to another, offering his services to the highest bidder. As the death toll mounts, Smith takes the law into his own hands in a deadly race to stay alive.",en,11.135,1996-09-20,6.3,671
9702,3902,I'm Not There,False,"Six actors portray six personas of music legend Bob Dylan in scenes depicting various stages of his life, chronicling his rise from unknown folksinger to international icon and revealing how Dylan constantly reinvented himself.",en,8.936,2007-10-01,6.6,545
9703,83896,Sand Sharks,False,"Just when you thought it was safe to go back to the beach, it appears that our large fishy friends have found a way to chomp on you when you're chilling out on the sand too!",en,7.788,2011-12-20,3.8,95
9704,13551,The Dead Girl,False,The clues to a young woman's death come together as the lives of seemingly unrelated people begin to intersect.,en,9.686,2006-11-07,6.1,170
9705,542,The Crime of Padre Amaro,False,The young Father Amaro is put to the test. He is sent to Mexico to help take care of aging Father Benito when he meets a 16-year-old girl that he begins and affair with. It turns out the girls mother had been having an affair with Father Benito. Father Amaro must soon choose between the holy or the sinful life.,es,10.935,2002-10-01,6.5,207
9706,423612,Never Look Away,False,"The story of Kurt, a young art student who falls in love with fellow student, Ellie. Ellie’s father, Professor Seeband, a famous doctor, is dismayed at his daughter’s choice of boyfriend, and vows to destroy the relationship. What neither of them knows is that their lives are already connected through a terrible crime Seeband committed decades ago.",de,8.946,2018-10-03,7.8,509
9707,545572,The Prey,False,An innocent man sentenced to rot in a Cambodian jail is released for the sadistic pleasure of twisted trophy hunters and forced to fight - or die.,en,9.276,2018-10-05,5.1,11
9708,332340,Man Up,False,"A 34 year old single woman, Nancy, hung-over again, exhausted by the endless fruitless set ups by her friends, traveling across London to toast another 10 years of her parent's successful happy magical marriage runs in with a 40 year old divorcee, Jack, who mistakes her for his 24 year old blind date. Nancy, deciding to go with it, happens to hop on the most chaotic yet hilarious journey of her life which neither of them will ever forget.",en,9.189,2015-05-29,6.6,802
9709,26428,Agora,False,"A historical drama set in Roman Egypt, concerning philosopher Hypatia of Alexandria and her relationship with her slave Davus, who is torn between his love for her and the possibility of gaining his freedom by joining the rising tide of Christianity.",en,10.186,2009-05-17,7.0,1155
9710,16441,The Beastmaster,False,"Dar, is the son of a king, who is hunted by a priest after his birth and grows up in another family. When he becomes a grown man his new father is murdered by savages and he discovers that he has the ability to communicate with the animals, which leads him on his quest for revenge against his father's killers.",en,13.374,1982-08-16,6.4,292
9711,13092,How to Lose Friends & Alienate People,False,A British writer struggles to fit in at a high-profile magazine in New York.,en,8.685,2008-10-02,6.0,602
9712,696374,Gabriel's Inferno,False,"An intriguing and sinful exploration of seduction, forbidden love, and redemption, Gabriel's Inferno is a captivating and wildly passionate tale of one man's escape from his own personal hell as he tries to earn the impossible--forgiveness and love.",en,9.104,2020-05-29,8.5,2245
9713,26320,Taking Woodstock,False,"The story of Elliot Tiber and his family, who inadvertently played a pivotal role in making the famed Woodstock Music and Arts Festival into the happening that it was. When Elliot hears that a neighboring town has pulled the permit on a hippie music festival, he calls the producers thinking he could drum up some much-needed business for his parents' run-down motel. Three weeks later, half a million people are on their way to his neighbor’s farm in White Lake, New York, and Elliot finds himself swept up in a generation-defining experience that would change his life–and American culture–forever.",en,11.186,2009-08-26,6.2,346
9714,3084,Wuthering Heights,False,"The Earnshaws are Yorkshire farmers during the early 19th Century. One day, Mr. Earnshaw returns from a trip to the city, bringing with him a ragged little boy called Heathcliff. Earnshaw's son, Hindley, resents the child, but Heathcliff becomes companion and soulmate to Hindley's sister, Catherine. After her parents die, Cathy and Heathcliff grow up wild and free on the moors and despite the continued enmity between Hindley and Heathcliff they're happy -- until Cathy meets Edgar Linton, the son of a wealthy neighbor.",en,10.184,1939-04-07,7.3,194
9715,355020,Winter on Fire: Ukraine's Fight for Freedom,False,"A documentary on the unrest in Ukraine during 2013 and 2014, as student demonstrations supporting European integration grew into a violent revolution calling for the resignation of President Viktor F. Yanukovich.",uk,10.438,2015-09-03,8.0,223
